time,site_names,counter,discharge,fountain_pressure,site_name,temperature,timestamp,water_temp,wind
2024-11-23 05:05:41.688000000,Te,141.0,0.0,0.0,Te,6.0,2024-11-23 10:32,0.0,0.0
2024-11-23 05:11:41.198000000,Te,141.0,0.0,0.0,Te,6.0,2024-11-23 10:39,0.0,0.0
2024-11-23 05:17:41.818000000,Te,141.0,0.0,0.0,Te,6.1,2024-11-23 10:46,0.0,0.0
2024-11-23 05:19:11.751000000,Ay,18.0,0.0,71.7,Ay,0.5,2024-11-23 10:41,0.0,1.9
2024-11-23 05:26:41.516000000,Te,141.0,0.0,0.0,Te,6.2,2024-11-23 10:53,0.0,0.0
2024-11-23 05:31:11.424000000,Ay,22.0,0.0,75.9,Ay,0.7,2024-11-23 11:01,0.0,2.6
2024-11-23 05:32:42.457000000,Te,141.0,0.0,0.0,Te,6.1,2024-11-23 11:00,0.0,0.0
2024-11-23 05:38:42.090000000,Te,141.0,0.0,0.0,Te,6.1,2024-11-23 11:07,0.0,0.0
2024-11-23 06:52:13.292000000,Ay,35.0,0.0,65.6,Ay,1.7,2024-11-23 12:21,0.0,0.6
2024-11-23 07:16:14.686000000,Ay,39.0,0.0,52.9,Ay,1.8,2024-11-23 12:41,0.0,0.5
2024-11-23 07:40:15.458000000,Ay,42.0,0.0,70.7,Ay,2.0,2024-11-23 13:01,0.0,0.6
2024-11-23 08:16:08.089000000,Ay,49.0,0.0,68.4,Ay,1.8,2024-11-23 13:41,0.0,1.4
2024-11-23 08:40:14.670000000,Ay,52.0,0.0,72.8,Ay,1.9,2024-11-23 14:01,0.0,2.0
2024-11-23 08:43:08.852000000,Ay,52.0,0.0,72.8,Ay,1.9,2024-11-23 14:01,0.0,2.0
2024-11-23 08:52:15.356000000,Ay,56.0,0.0,93.2,Ay,2.4,2024-11-23 14:21,0.0,0.8
2024-11-23 09:04:13.916000000,Ay,1.0,0.0,80.0,Ay,2.2,2024-11-23 14:29,0.0,1.2
2024-11-23 09:19:00.092000000,Ay,2.0,0.0,85.1,Ay,2.2,2024-11-23 14:49,0.0,0.8
2024-11-23 09:40:02.634000000,Ay,2.0,0.0,90.1,Ay,2.0,2024-11-23 15:09,0.0,1.4
2024-11-23 09:58:04.660000000,Ay,2.0,0.0,87.2,Ay,2.0,2024-11-23 15:29,0.0,1.6
2024-11-23 10:19:03.951000000,Ay,2.0,0.0,92.8,Ay,2.2,2024-11-23 15:49,0.0,0.4
2024-11-23 10:58:06.177000000,Ay,2.0,0.0,87.9,Ay,2.1,2024-11-23 16:29,0.0,1.6
2024-11-23 11:19:04.470000000,Ay,2.0,0.0,91.1,Ay,1.8,2024-11-23 16:49,0.0,3.1
2024-11-23 11:24:50.993000000,Te,2.0,0.0,0.0,Te,13.0,2024-11-23 16:15,0.0,0.0
2024-11-23 11:25:14.263000000,Te,2.0,0.0,0.0,Te,12.6,2024-11-23 16:22,0.0,0.0
2024-11-23 11:25:36.151000000,Te,2.0,0.0,0.0,Te,12.6,2024-11-23 16:22,0.0,0.0
2024-11-23 11:25:58.824000000,Te,2.0,0.0,0.0,Te,11.8,2024-11-23 16:36,0.0,0.0
2024-11-23 11:26:20.940000000,Te,3.0,0.0,0.0,Te,11.4,2024-11-23 16:43,0.0,0.0
2024-11-23 11:26:43.271000000,Te,3.0,0.0,0.0,Te,11.2,2024-11-23 16:50,0.0,0.0
2024-11-23 11:40:03.013000000,Ay,2.0,0.0,91.0,Ay,1.9,2024-11-23 17:09,0.0,2.3
2024-11-23 11:58:04.879000000,Ay,2.0,0.0,88.2,Ay,2.0,2024-11-23 17:29,0.0,0.0
2024-11-23 12:03:52.793000000,Te,3.0,0.0,0.0,Te,10.9,2024-11-23 16:57,0.0,0.0
2024-11-23 12:04:15.459000000,Te,3.0,0.0,0.0,Te,10.6,2024-11-23 17:04,0.0,0.0
2024-11-23 12:04:36.868000000,Te,3.0,0.0,0.0,Te,10.6,2024-11-23 17:04,0.0,0.0
2024-11-23 12:04:57.403000000,Te,3.0,0.0,0.0,Te,10.2,2024-11-23 17:18,0.0,0.0
2024-11-23 12:05:18.902000000,Te,4.0,0.0,0.0,Te,10.0,2024-11-23 17:25,0.0,0.0
2024-11-23 12:05:41.329000000,Te,4.0,0.0,0.0,Te,9.8,2024-11-23 17:32,0.0,0.0
2024-11-23 12:19:04.911000000,Ay,2.0,0.0,97.6,Ay,1.9,2024-11-23 17:49,0.0,0.0
2024-11-23 12:30:53.013000000,Te,4.0,0.0,0.0,Te,9.8,2024-11-23 17:39,0.0,0.0
2024-11-23 12:31:14.508000000,Te,4.0,0.0,0.0,Te,9.8,2024-11-23 17:46,0.0,0.0
2024-11-23 12:31:38.681000000,Te,4.0,0.0,0.0,Te,9.8,2024-11-23 17:46,0.0,0.0
2024-11-23 12:32:00.072000000,Te,6.0,0.0,0.0,Te,10.0,2024-11-23 18:00,0.0,0.0
2024-11-23 12:39:52.732000000,Te,6.0,0.0,0.0,Te,10.0,2024-11-23 18:07,0.0,0.0
2024-11-23 12:40:14.684000000,Ay,2.0,0.0,88.8,Ay,1.3,2024-11-23 18:09,0.0,0.6
2024-11-23 12:51:52.746000000,Te,9.0,0.0,0.0,Te,9.8,2024-11-23 18:14,0.0,0.0
